pts,ptspg,fgm,fga,fgp,3pm,3pa,3pp,ftm,fta,ftp,orb,orbpg,drb,drbpg,reb,rebpg,ast,astpg,stl,stlpg,blk,blkpg,tov,tovpg,pf,pfpg,seed,wins,losses,winp,cwins,closses,cwinp,year,team0,team1,result
-343.0,-5.606,-157.0,-119.0,-0.051,78.0,210.0,0.002,-107.0,-118.0,-0.03,38.0,1.788,-130.0,-2.418,-92.0,-0.629,-158.0,-3.797,5.0,0.529,-55.0,-1.381,-39.0,-0.52,-33.0,0.059,1.0,-4.0,2.0,-0.074,1.0,1.0,-0.033,2019.0,Purdue,Tennessee,0.0
139.0,4.344,37.0,205.0,-0.032,40.0,191.0,-0.045,25.0,44.0,-0.014,101.0,3.156,-42.0,-1.313,59.0,1.843,-2.0,-0.062,28.0,0.875,7.0,0.219,52.0,1.625,91.0,2.844,2.0,-5.0,5.0,-0.156,0.0,2.0,-0.089,2019.0,Virginia,Purdue,0.0
-139.0,-4.344,-37.0,-205.0,0.032,-40.0,-191.0,0.045,-25.0,-44.0,0.014,-101.0,-3.156,42.0,1.313,-59.0,-1.843,2.0,0.062,-28.0,-0.875,-7.0,-0.219,-52.0,-1.625,-91.0,-2.844,-2.0,5.0,-5.0,0.156,0.0,-2.0,0.089,2019.0,Purdue,Virginia,1.0
341.0,5.73,107.0,169.0,0.014,50.0,104.0,0.016,77.0,85.0,0.022,82.0,1.926,211.0,4.768,293.0,6.694,195.0,4.91,-58.0,-2.14,29.0,0.565,41.0,0.478,6.0,-0.869,-1.0,-1.0,3.0,-0.082,2.0,0.0,0.022,2019.0,Michigan State,Texas Tech,1.0
-341.0,-5.73,-107.0,-169.0,-0.014,-50.0,-104.0,-0.016,-77.0,-85.0,-0.022,-82.0,-1.926,-211.0,-4.768,-293.0,-6.694,-195.0,-4.91,58.0,2.14,-29.0,-0.565,-41.0,-0.478,-6.0,0.869,1.0,1.0,-3.0,0.082,-2.0,0.0,-0.022,2019.0,Texas Tech,Michigan State,0.0
486.0,7.727,136.0,420.0,-0.03,125.0,389.0,-0.033,89.0,149.0,-0.033,138.0,3.236,-44.0,-3.419,94.0,-0.183,37.0,-0.186,150.0,3.804,46.0,0.988,138.0,3.169,167.0,3.515,4.0,0.0,3.0,-0.077,-5.0,5.0,-0.278,2019.0,Virginia,Auburn,0.0
-486.0,-7.727,-136.0,-420.0,0.03,-125.0,-389.0,0.033,-89.0,-149.0,0.033,-138.0,-3.236,44.0,3.419,-94.0,0.183,-37.0,0.186,-150.0,-3.804,-46.0,-0.988,-138.0,-3.169,-167.0,-3.515,-4.0,0.0,-3.0,0.077,5.0,-5.0,0.278,2019.0,Auburn,Virginia,1.0
40.0,1.25,17.0,60.0,-0.006,-39.0,-32.0,-0.041,45.0,75.0,-0.018,0.0,0.0,-25.0,-0.781,-25.0,-0.781,-15.0,-0.469,56.0,1.75,35.0,1.094,107.0,3.344,100.0,3.125,2.0,0.0,0.0,0.0,-2.0,2.0,-0.111,2019.0,Virginia,Texas Tech,0.0
-40.0,-1.25,-17.0,-60.0,0.006,39.0,32.0,0.041,-45.0,-75.0,0.018,0.0,0.0,25.0,0.781,25.0,0.781,15.0,0.469,-56.0,-1.75,-35.0,-1.094,-107.0,-3.344,-100.0,-3.125,-2.0,0.0,0.0,0.0,2.0,-2.0,0.111,2019.0,Texas Tech,Virginia,1.0
570.0,17.221,256.0,75.0,0.124,28.0,-12.0,0.05,30.0,32.0,0.013,-102.0,-3.959,242.0,7.533,140.0,3.574,149.0,4.671,-57.0,-2.274,45.0,1.398,8.0,-0.133,6.0,-0.336,-15.0,7.0,-6.0,0.219,4.0,-4.0,0.286,2022.0,Gonzaga,Georgia State,0.0
-570.0,-17.221,-256.0,-75.0,-0.124,-28.0,12.0,-0.05,-30.0,-32.0,-0.013,102.0,3.959,-242.0,-7.533,-140.0,-3.574,-149.0,-4.671,57.0,2.274,-45.0,-1.398,-8.0,0.133,-6.0,0.336,15.0,-7.0,6.0,-0.219,-4.0,4.0,-0.286,2022.0,Georgia State,Gonzaga,1.0
2.0,6.713,3.0,-82.0,0.023,-55.0,-175.0,0.011,51.0,33.0,0.043,33.0,1.998,-43.0,0.953,-10.0,2.95,106.0,4.536,69.0,2.798,57.0,2.177,94.0,4.205,68.0,3.651,1.0,-4.0,1.0,-0.055,-2.0,2.0,-0.111,2022.0,Boise State,Memphis,1.0
-2.0,-6.713,-3.0,82.0,-0.023,55.0,175.0,-0.011,-51.0,-33.0,-0.043,-33.0,-1.998,43.0,-0.953,10.0,-2.95,-106.0,-4.536,-69.0,-2.798,-57.0,-2.177,-94.0,-4.205,-68.0,-3.651,-1.0,4.0,-1.0,0.055,2.0,-2.0,0.111,2022.0,Memphis,Boise State,0.0
60.0,1.876,30.0,160.0,-0.021,-13.0,-95.0,0.027,13.0,-26.0,0.052,72.0,2.25,-20.0,-0.626,52.0,1.625,0.0,0.0,29.0,0.907,75.0,2.344,-68.0,-2.125,30.0,0.937,-7.0,-5.0,5.0,-0.156,0.0,2.0,-0.081,2022.0,Connecticut,New Mexico State,1.0
-60.0,-1.876,-30.0,-160.0,0.021,13.0,95.0,-0.027,-13.0,26.0,-0.052,-72.0,-2.25,20.0,0.626,-52.0,-1.625,0.0,0.0,-29.0,-0.907,-75.0,-2.344,68.0,2.125,-30.0,-0.937,7.0,5.0,-5.0,0.156,0.0,-2.0,0.081,2022.0,New Mexico State,Connecticut,0.0
66.0,2.0,-31.0,156.0,-0.053,-79.0,-108.0,-0.057,207.0,271.0,0.006,126.0,3.818,-29.0,-0.878,97.0,2.94,-37.0,-1.121,83.0,2.515,55.0,1.667,96.0,2.909,102.0,3.09,-9.0,-2.0,2.0,-0.06,-4.0,4.0,-0.222,2022.0,Arkansas,Vermont,0.0
-66.0,-2.0,31.0,-156.0,0.053,79.0,108.0,0.057,-207.0,-271.0,-0.006,-126.0,-3.818,29.0,0.878,-97.0,-2.94,37.0,1.121,-83.0,-2.515,-55.0,-1.667,-96.0,-2.909,-102.0,-3.09,9.0,2.0,-2.0,0.06,4.0,-4.0,0.222,2022.0,Vermont,Arkansas,1.0
239.0,7.469,55.0,213.0,-0.021,4.0,192.0,-0.072,125.0,190.0,-0.028,195.0,6.094,-19.0,-0.593,176.0,5.5,15.0,0.469,61.0,1.906,91.0,2.844,136.0,4.25,183.0,5.719,-5.0,-6.0,6.0,-0.188,-6.0,4.0,-0.25,2022.0,Alabama,Notre Dame,1.0
-239.0,-7.469,-55.0,-213.0,0.021,-4.0,-192.0,0.072,-125.0,-190.0,0.028,-195.0,-6.094,19.0,0.593,-176.0,-5.5,-15.0,-0.469,-61.0,-1.906,-91.0,-2.844,-136.0,-4.25,-183.0,-5.719,5.0,6.0,-6.0,0.188,6.0,-4.0,0.25,2022.0,Notre Dame,Alabama,0.0
179.0,5.265,21.0,21.0,0.005,57.0,59.0,0.055,80.0,57.0,0.054,-50.0,-1.47,42.0,1.235,-8.0,-0.235,-13.0,-0.383,-100.0,-2.941,9.0,0.264,-36.0,-1.059,67.0,1.971,11.0,2.0,-2.0,0.059,4.0,-2.0,0.133,2022.0,Texas Tech,Montana State,0.0
-179.0,-5.265,-21.0,-21.0,-0.005,-57.0,-59.0,-0.055,-80.0,-57.0,-0.054,50.0,1.47,-42.0,-1.235,8.0,0.235,13.0,0.383,100.0,2.941,-9.0,-0.264,36.0,1.059,-67.0,-1.971,-11.0,-2.0,2.0,-0.059,-4.0,2.0,-0.133,2022.0,Montana State,Texas Tech,1.0
-43.0,-3.488,4.0,107.0,-0.024,-47.0,-107.0,-0.008,-4.0,3.0,-0.01,84.0,2.264,24.0,-0.068,108.0,2.195,53.0,1.127,44.0,1.157,87.0,2.483,121.0,3.27,90.0,2.214,-3.0,-5.0,6.0,-0.171,-4.0,6.0,-0.283,2022.0,Michigan State,Davidson,0.0
43.0,3.488,-4.0,-107.0,0.024,47.0,107.0,0.008,4.0,-3.0,0.01,-84.0,-2.264,-24.0,0.068,-108.0,-2.195,-53.0,-1.127,-44.0,-1.157,-87.0,-2.483,-121.0,-3.27,-90.0,-2.214,3.0,5.0,-6.0,0.171,4.0,-6.0,0.283,2022.0,Davidson,Michigan State,1.0
548.0,9.918,241.0,347.0,0.042,107.0,237.0,0.038,-41.0,-27.0,-0.034,55.0,0.81,199.0,3.812,254.0,4.622,225.0,5.622,-5.0,-0.787,126.0,3.529,-32.0,-2.023,-32.0,-2.353,-13.0,6.0,-3.0,0.117,4.0,-1.0,0.094,2022.0,Duke,Cal State Fullerton,0.0
-548.0,-9.918,-241.0,-347.0,-0.042,-107.0,-237.0,-0.038,41.0,27.0,0.034,-55.0,-0.81,-199.0,-3.812,-254.0,-4.622,-225.0,-5.622,5.0,0.787,-126.0,-3.529,32.0,2.023,32.0,2.353,13.0,-6.0,3.0,-0.117,-4.0,1.0,-0.094,2022.0,Cal State Fullerton,Duke,1.0
209.0,12.409,120.0,37.0,0.056,47.0,96.0,0.02,-78.0,-142.0,0.038,-104.0,-2.783,122.0,5.94,18.0,3.157,30.0,2.142,-77.0,-2.055,-6.0,0.185,-166.0,-4.599,-133.0,-3.296,-8.0,3.0,-5.0,0.152,0.0,-4.0,0.207,2022.0,Gonzaga,Memphis,0.0
-209.0,-12.409,-120.0,-37.0,-0.056,-47.0,-96.0,-0.02,78.0,142.0,-0.038,104.0,2.783,-122.0,-5.94,-18.0,-3.157,-30.0,-2.142,77.0,2.055,6.0,-0.185,166.0,4.599,133.0,3.296,8.0,-3.0,5.0,-0.152,0.0,4.0,-0.207,2022.0,Memphis,Gonzaga,1.0
193.0,3.627,51.0,190.0,-0.017,-41.0,-84.0,-0.019,132.0,129.0,0.055,4.0,-0.208,9.0,-0.536,13.0,-0.743,17.0,0.091,93.0,2.665,5.0,0.026,-32.0,-1.394,48.0,0.973,-8.0,-1.0,2.0,-0.056,0.0,1.0,-0.043,2022.0,Arkansas,New Mexico State,0.0
-193.0,-3.627,-51.0,-190.0,0.017,41.0,84.0,0.019,-132.0,-129.0,-0.055,-4.0,0.208,-9.0,0.536,-13.0,0.743,-17.0,-0.091,-93.0,-2.665,-5.0,-0.026,32.0,1.394,-48.0,-0.973,8.0,1.0,-2.0,0.056,0.0,-1.0,0.043,2022.0,New Mexico State,Arkansas,1.0
118.0,-0.794,51.0,81.0,0.008,-90.0,-125.0,-0.066,106.0,193.0,-0.059,123.0,3.235,8.0,-1.31,131.0,1.925,8.0,-0.597,115.0,3.082,58.0,1.596,141.0,3.541,138.0,3.301,-8.0,1.0,1.0,-0.015,-3.0,1.0,-0.083,2022.0,Texas Tech,Notre Dame,0.0
-118.0,0.794,-51.0,-81.0,-0.008,90.0,125.0,0.066,-106.0,-193.0,0.059,-123.0,-3.235,-8.0,1.31,-131.0,-1.925,-8.0,0.597,-115.0,-3.082,-58.0,-1.596,-141.0,-3.541,-138.0,-3.301,8.0,-1.0,-1.0,0.015,3.0,-1.0,0.083,2022.0,Notre Dame,Texas Tech,1.0
275.0,8.088,125.0,129.0,0.032,34.0,109.0,-0.01,-9.0,2.0,-0.018,23.0,0.677,23.0,0.676,46.0,1.353,38.0,1.118,22.0,0.647,16.0,0.47,-97.0,-2.853,-112.0,-3.294,-5.0,5.0,-5.0,0.147,5.0,-5.0,0.25,2022.0,Duke,Michigan State,0.0
-275.0,-8.088,-125.0,-129.0,-0.032,-34.0,-109.0,0.01,9.0,-2.0,0.018,-23.0,-0.677,-23.0,-0.676,-46.0,-1.353,-38.0,-1.118,-22.0,-0.647,-16.0,-0.47,97.0,2.853,112.0,3.294,5.0,-5.0,5.0,-0.147,-5.0,5.0,-0.25,2022.0,Michigan State,Duke,1.0
-8.0,-10.889,-76.0,189.0,-0.087,-33.0,43.0,-0.072,177.0,218.0,0.023,94.0,1.774,-38.0,-4.917,56.0,-3.143,-63.0,-4.116,62.0,1.072,-32.0,-1.68,76.0,0.882,109.0,1.434,3.0,1.0,3.0,-0.074,0.0,4.0,-0.207,2022.0,Gonzaga,Arkansas,1.0
8.0,10.889,76.0,-189.0,0.087,33.0,-43.0,0.072,-177.0,-218.0,-0.023,-94.0,-1.774,38.0,4.917,-56.0,3.143,63.0,4.116,-62.0,-1.072,32.0,1.68,-76.0,-0.882,-109.0,-1.434,-3.0,-1.0,-3.0,0.074,0.0,-4.0,0.207,2022.0,Arkansas,Gonzaga,0.0
288.0,8.47,128.0,188.0,0.019,75.0,109.0,0.054,-43.0,-87.0,0.03,8.0,0.236,67.0,1.97,75.0,2.206,114.0,3.353,-58.0,-1.705,70.0,2.058,-123.0,-3.618,-86.0,-2.529,-1.0,2.0,-2.0,0.059,4.0,-2.0,0.133,2022.0,Duke,Texas Tech,0.0
-288.0,-8.47,-128.0,-188.0,-0.019,-75.0,-109.0,-0.054,43.0,87.0,-0.03,-8.0,-0.236,-67.0,-1.97,-75.0,-2.206,-114.0,-3.353,58.0,1.705,-70.0,-2.058,123.0,3.618,86.0,2.529,1.0,-2.0,2.0,-0.059,-4.0,2.0,-0.133,2022.0,Texas Tech,Duke,1.0
187.0,3.237,130.0,64.0,0.049,68.0,70.0,0.061,-141.0,-168.0,-0.024,-12.0,-0.665,53.0,0.789,41.0,0.124,110.0,2.821,-35.0,-1.256,50.0,1.347,-68.0,-2.371,-92.0,-3.201,-2.0,1.0,0.0,0.006,3.0,-1.0,0.078,2022.0,Duke,Arkansas,0.0
-187.0,-3.237,-130.0,-64.0,-0.049,-68.0,-70.0,-0.061,141.0,168.0,0.024,12.0,0.665,-53.0,-0.789,-41.0,-0.124,-110.0,-2.821,35.0,1.256,-50.0,-1.347,68.0,2.371,92.0,3.201,2.0,-1.0,0.0,-0.006,-3.0,1.0,-0.078,2022.0,Arkansas,Duke,1.0
195.0,1.4,107.0,239.0,-0.002,43.0,128.0,-0.002,-62.0,-89.0,0.0,98.0,2.456,-86.0,-4.455,12.0,-1.998,128.0,3.211,81.0,2.112,-1.0,-0.261,-20.0,-1.5,-23.0,-1.823,-15.0,1.0,1.0,-0.019,2.0,2.0,-0.079,2022.0,Baylor,Norfolk State,0.0
-195.0,-1.4,-107.0,-239.0,0.002,-43.0,-128.0,0.002,62.0,89.0,0.0,-98.0,-2.456,86.0,4.455,-12.0,1.998,-128.0,-3.211,-81.0,-2.112,1.0,0.261,20.0,1.5,23.0,1.823,15.0,-1.0,-1.0,0.019,-2.0,-2.0,0.079,2022.0,Norfolk State,Baylor,1.0
252.0,3.128,77.0,172.0,0.0,6.0,-15.0,0.015,92.0,103.0,0.025,110.0,2.913,119.0,2.005,229.0,4.918,-7.0,-1.182,-65.0,-2.447,-31.0,-1.249,0.0,-0.752,-67.0,-3.088,-1.0,8.0,-6.0,0.205,4.0,-3.0,0.171,2022.0,North Carolina,Marquette,0.0
-252.0,-3.128,-77.0,-172.0,0.0,-6.0,15.0,-0.015,-92.0,-103.0,-0.025,-110.0,-2.913,-119.0,-2.005,-229.0,-4.918,7.0,1.182,65.0,2.447,31.0,1.249,0.0,0.752,67.0,3.088,1.0,-8.0,6.0,-0.205,-4.0,3.0,-0.171,2022.0,Marquette,North Carolina,1.0
127.0,1.735,22.0,67.0,-0.004,-27.0,-58.0,-0.011,110.0,196.0,-0.063,21.0,0.401,86.0,1.865,107.0,2.266,63.0,1.501,-35.0,-1.273,82.0,2.408,32.0,0.627,70.0,1.648,7.0,-4.0,5.0,-0.145,-3.0,8.0,-0.35,2022.0,Saint Mary's,Indiana,0.0
-127.0,-1.735,-22.0,-67.0,0.004,27.0,58.0,0.011,-110.0,-196.0,0.063,-21.0,-0.401,-86.0,-1.865,-107.0,-2.266,-63.0,-1.501,35.0,1.273,-82.0,-2.408,-32.0,-0.627,-70.0,-1.648,-7.0,4.0,-5.0,0.145,3.0,-8.0,0.35,2022.0,Indiana,Saint Mary's,1.0
95.0,5.193,88.0,240.0,-0.012,-41.0,-105.0,-0.006,-40.0,-101.0,0.049,39.0,1.512,-20.0,0.143,19.0,1.655,55.0,2.09,32.0,1.183,-2.0,0.039,-86.0,-2.329,-1.0,0.462,-9.0,0.0,-1.0,0.023,1.0,-1.0,0.05,2022.0,UCLA,Akron,0.0
-95.0,-5.193,-88.0,-240.0,0.012,41.0,105.0,0.006,40.0,101.0,-0.049,-39.0,-1.512,20.0,-0.143,-19.0,-1.655,-55.0,-2.09,-32.0,-1.183,2.0,-0.039,86.0,2.329,1.0,-0.462,9.0,0.0,1.0,-0.023,-1.0,1.0,-0.05,2022.0,Akron,UCLA,1.0
289.0,2.399,132.0,173.0,0.029,110.0,168.0,0.07,-85.0,-110.0,-0.006,-35.0,-1.844,87.0,0.541,52.0,-1.302,87.0,1.369,-59.0,-2.348,3.0,-0.206,2.0,-0.95,-41.0,-2.663,5.0,2.0,1.0,0.001,1.0,1.0,-0.006,2022.0,Texas,Virginia Tech,0.0
-289.0,-2.399,-132.0,-173.0,-0.029,-110.0,-168.0,-0.07,85.0,110.0,0.006,35.0,1.844,-87.0,-0.541,-52.0,1.302,-87.0,-1.369,59.0,2.348,-3.0,0.206,-2.0,0.95,41.0,2.663,-5.0,-2.0,-1.0,-0.001,-1.0,-1.0,0.006,2022.0,Virginia Tech,Texas,1.0
543.0,7.461,188.0,209.0,0.049,89.0,130.0,0.061,78.0,140.0,-0.036,105.0,2.104,106.0,-0.012,211.0,2.092,208.0,4.718,-30.0,-1.615,24.0,0.333,9.0,-1.257,-34.0,-3.047,-11.0,7.0,-3.0,0.132,3.0,3.0,-0.086,2022.0,Purdue,Yale,0.0
-543.0,-7.461,-188.0,-209.0,-0.049,-89.0,-130.0,-0.061,-78.0,-140.0,0.036,-105.0,-2.104,-106.0,0.012,-211.0,-2.092,-208.0,-4.718,30.0,1.615,-24.0,-0.333,-9.0,1.257,34.0,3.047,11.0,-7.0,3.0,-0.132,-3.0,-3.0,0.086,2022.0,Yale,Purdue,1.0
-5.0,2.251,17.0,-56.0,0.022,-60.0,-169.0,-0.001,21.0,32.0,-0.002,40.0,1.567,-43.0,-0.511,-3.0,1.054,38.0,1.598,-1.0,0.209,-52.0,-1.481,-59.0,-1.442,-112.0,-2.94,-3.0,5.0,-6.0,0.179,8.0,-6.0,0.375,2022.0,Murray State,San Francisco,0.0
5.0,-2.251,-17.0,56.0,-0.022,60.0,169.0,0.001,-21.0,-32.0,0.002,-40.0,-1.567,43.0,0.511,3.0,-1.054,-38.0,-1.598,1.0,-0.209,52.0,1.481,59.0,1.442,112.0,2.94,3.0,-5.0,6.0,-0.179,-8.0,6.0,-0.375,2022.0,San Francisco,Murray State,1.0
616.0,12.588,297.0,432.0,0.053,27.0,83.0,-0.004,-5.0,-46.0,0.047,103.0,2.215,126.0,1.555,229.0,3.769,166.0,3.921,8.0,-0.419,-10.0,-0.751,-33.0,-2.261,-115.0,-5.258,-13.0,3.0,0.0,0.025,0.0,-2.0,0.078,2022.0,Kentucky,Saint Peter's,1.0
-616.0,-12.588,-297.0,-432.0,-0.053,-27.0,-83.0,0.004,5.0,46.0,-0.047,-103.0,-2.215,-126.0,-1.555,-229.0,-3.769,-166.0,-3.921,-8.0,0.419,10.0,0.751,33.0,2.261,115.0,5.258,13.0,-3.0,0.0,-0.025,0.0,2.0,-0.078,2022.0,Saint Peter's,Kentucky,0.0
110.0,1.015,9.0,66.0,-0.011,19.0,19.0,0.016,73.0,41.0,0.074,-64.0,-2.308,176.0,4.612,112.0,2.304,-18.0,-1.026,-103.0,-3.388,18.0,0.442,-15.0,-0.833,-33.0,-1.48,7.0,2.0,-1.0,0.037,1.0,1.0,-0.028,2022.0,Baylor,North Carolina,1.0
-110.0,-1.015,-9.0,-66.0,0.011,-19.0,-19.0,-0.016,-73.0,-41.0,-0.074,64.0,2.308,-176.0,-4.612,-112.0,-2.304,18.0,1.026,103.0,3.388,-18.0,-0.442,15.0,0.833,33.0,1.48,-7.0,-2.0,1.0,-0.037,-1.0,-1.0,0.028,2022.0,North Carolina,Baylor,0.0
212.0,6.625,57.0,180.0,-0.013,-9.0,-28.0,0.001,107.0,160.0,-0.026,100.0,3.125,8.0,0.25,108.0,3.375,17.0,0.531,1.0,0.031,24.0,0.75,-69.0,-2.156,21.0,0.656,-1.0,-1.0,1.0,-0.031,3.0,2.0,-0.05,2022.0,UCLA,Saint Mary's,0.0
-212.0,-6.625,-57.0,-180.0,0.013,9.0,28.0,-0.001,-107.0,-160.0,0.026,-100.0,-3.125,-8.0,-0.25,-108.0,-3.375,-17.0,-0.531,-1.0,-0.031,-24.0,-0.75,69.0,2.156,-21.0,-0.656,1.0,1.0,-1.0,0.031,-3.0,-2.0,0.05,2022.0,Saint Mary's,UCLA,1.0
526.0,11.45,182.0,185.0,0.051,92.0,126.0,0.068,70.0,137.0,-0.046,41.0,0.627,178.0,3.9,219.0,4.528,148.0,3.587,-90.0,-3.101,10.0,0.094,21.0,-0.074,-69.0,-3.053,-3.0,5.0,-3.0,0.109,4.0,-2.0,0.144,2022.0,Purdue,Texas,0.0
-526.0,-11.45,-182.0,-185.0,-0.051,-92.0,-126.0,-0.068,-70.0,-137.0,0.046,-41.0,-0.627,-178.0,-3.9,-219.0,-4.528,-148.0,-3.587,90.0,3.101,-10.0,-0.094,-21.0,0.074,69.0,3.053,3.0,-5.0,3.0,-0.109,-4.0,2.0,-0.144,2022.0,Texas,Purdue,1.0
532.0,12.445,222.0,299.0,0.048,82.0,231.0,0.0,6.0,-1.0,0.011,75.0,1.721,89.0,1.225,164.0,2.945,105.0,2.519,35.0,0.639,-48.0,-1.808,-51.0,-2.461,-106.0,-4.531,-8.0,7.0,-5.0,0.173,4.0,-6.0,0.3,2022.0,Murray State,Saint Peter's,1.0
-532.0,-12.445,-222.0,-299.0,-0.048,-82.0,-231.0,0.0,-6.0,1.0,-0.011,-75.0,-1.721,-89.0,-1.225,-164.0,-2.945,-105.0,-2.519,-35.0,-0.639,48.0,1.808,51.0,2.461,106.0,4.531,8.0,-7.0,5.0,-0.173,-4.0,6.0,-0.3,2022.0,Saint Peter's,Murray State,0.0
114.0,1.14,18.0,28.0,0.003,53.0,128.0,0.011,25.0,5.0,0.036,-24.0,-1.058,148.0,3.736,124.0,2.679,42.0,0.849,-46.0,-1.607,21.0,0.536,92.0,2.511,-46.0,-1.886,4.0,3.0,-2.0,0.068,0.0,0.0,0.0,2022.0,UCLA,North Carolina,1.0
-114.0,-1.14,-18.0,-28.0,-0.003,-53.0,-128.0,-0.011,-25.0,-5.0,-0.036,24.0,1.058,-148.0,-3.736,-124.0,-2.679,-42.0,-0.849,46.0,1.607,-21.0,-0.536,-92.0,-2.511,46.0,1.886,-4.0,-3.0,2.0,-0.068,0.0,0.0,0.0,2022.0,North Carolina,UCLA,0.0
707.0,12.927,253.0,305.0,0.062,121.0,261.0,0.038,80.0,97.0,0.02,57.0,0.504,157.0,1.688,214.0,2.192,199.0,4.418,-61.0,-2.649,-29.0,-1.433,-19.0,-2.191,-97.0,-5.147,-12.0,4.0,0.0,0.032,0.0,0.0,0.0,2022.0,Purdue,Saint Peter's,1.0
-707.0,-12.927,-253.0,-305.0,-0.062,-121.0,-261.0,-0.038,-80.0,-97.0,-0.02,-57.0,-0.504,-157.0,-1.688,-214.0,-2.192,-199.0,-4.418,61.0,2.649,29.0,1.433,19.0,2.191,97.0,5.147,12.0,-4.0,0.0,-0.032,0.0,0.0,0.0,2022.0,Saint Peter's,Purdue,0.0
552.0,10.648,205.0,373.0,0.022,97.0,255.0,0.009,45.0,-12.0,0.089,26.0,-0.119,191.0,3.524,217.0,3.406,123.0,2.618,-39.0,-1.843,-21.0,-1.085,-31.0,-2.2,-111.0,-5.136,-7.0,5.0,-2.0,0.085,1.0,-1.0,0.05,2022.0,North Carolina,Saint Peter's,0.0
-552.0,-10.648,-205.0,-373.0,-0.022,-97.0,-255.0,-0.009,-45.0,12.0,-0.089,-26.0,0.119,-191.0,-3.524,-217.0,-3.406,-123.0,-2.618,39.0,1.843,21.0,1.085,31.0,2.2,111.0,5.136,7.0,-5.0,2.0,-0.085,-1.0,1.0,-0.05,2022.0,Saint Peter's,North Carolina,1.0
309.0,9.088,101.0,77.0,0.031,49.0,92.0,0.025,58.0,104.0,-0.03,45.0,1.324,181.0,5.324,226.0,6.647,203.0,5.971,32.0,0.941,94.0,2.765,30.0,0.882,71.0,2.089,-15.0,9.0,-9.0,0.264,3.0,-5.0,0.218,2022.0,Arizona,Wright State,0.0
-309.0,-9.088,-101.0,-77.0,-0.031,-49.0,-92.0,-0.025,-58.0,-104.0,0.03,-45.0,-1.324,-181.0,-5.324,-226.0,-6.647,-203.0,-5.971,-32.0,-0.941,-94.0,-2.765,-30.0,-0.882,-71.0,-2.089,15.0,-9.0,9.0,-0.264,-3.0,5.0,-0.218,2022.0,Wright State,Arizona,1.0
-81.0,-4.809,16.0,-37.0,0.018,-50.0,-85.0,-0.036,-63.0,-16.0,-0.089,34.0,0.696,-4.0,-0.946,30.0,-0.249,115.0,3.27,-17.0,-0.751,-34.0,-1.233,93.0,2.531,7.0,-0.269,1.0,1.0,0.0,0.011,-3.0,2.0,-0.135,2022.0,Seton Hall,Texas Christian,1.0
81.0,4.809,-16.0,37.0,-0.018,50.0,85.0,0.036,63.0,16.0,0.089,-34.0,-0.696,4.0,0.946,-30.0,0.249,-115.0,-3.27,17.0,0.751,34.0,1.233,-93.0,-2.531,-7.0,0.269,-1.0,-1.0,0.0,-0.011,3.0,-2.0,0.135,2022.0,Texas Christian,Seton Hall,0.0
-165.0,-4.852,-52.0,-115.0,0.001,1.0,84.0,-0.039,-62.0,-29.0,-0.069,42.0,1.235,-21.0,-0.618,21.0,0.617,127.0,3.735,-50.0,-1.471,33.0,0.971,-5.0,-0.147,26.0,0.764,-7.0,4.0,-4.0,0.118,1.0,-1.0,0.055,2022.0,Houston,UAB,0.0
165.0,4.852,52.0,115.0,-0.001,-1.0,-84.0,0.039,62.0,29.0,0.069,-42.0,-1.235,21.0,0.618,-21.0,-0.617,-127.0,-3.735,50.0,1.471,-33.0,-0.971,5.0,0.147,-26.0,-0.764,7.0,-4.0,4.0,-0.118,-1.0,1.0,-0.055,2022.0,UAB,Houston,1.0
194.0,-0.98,108.0,168.0,0.016,-14.0,6.0,-0.021,-8.0,-45.0,0.044,-12.0,-1.321,20.0,-1.729,8.0,-3.05,-34.0,-2.358,84.0,2.015,-18.0,-0.794,-1.0,-1.094,19.0,-0.884,9.0,6.0,-3.0,0.117,-1.0,-1.0,0.028,2022.0,Illinois,Chattanooga,0.0
-194.0,0.98,-108.0,-168.0,-0.016,14.0,-6.0,0.021,8.0,45.0,-0.044,12.0,1.321,-20.0,1.729,-8.0,3.05,34.0,2.358,-84.0,-2.015,18.0,0.794,1.0,1.094,-19.0,0.884,-9.0,-6.0,3.0,-0.117,1.0,1.0,-0.028,2022.0,Chattanooga,Illinois,1.0
52.0,-0.701,42.0,149.0,-0.017,-32.0,-60.0,-0.018,0.0,19.0,-0.028,98.0,2.952,26.0,0.039,124.0,2.991,14.0,-0.006,-40.0,-1.493,1.0,-0.07,57.0,1.515,34.0,0.615,5.0,-5.0,6.0,-0.187,-3.0,5.0,-0.228,2022.0,Colorado State,Michigan,1.0
-52.0,0.701,-42.0,-149.0,0.017,32.0,60.0,0.018,0.0,-19.0,0.028,-98.0,-2.952,-26.0,-0.039,-124.0,-2.991,-14.0,0.006,40.0,1.493,-1.0,0.07,-57.0,-1.515,-34.0,-0.615,-5.0,5.0,-6.0,0.187,3.0,-5.0,0.228,2022.0,Michigan,Colorado State,0.0
-28.0,-3.162,1.0,105.0,-0.024,27.0,116.0,-0.021,-57.0,-69.0,-0.012,10.0,-0.044,43.0,0.565,53.0,0.522,83.0,2.09,58.0,1.523,67.0,1.956,27.0,0.455,66.0,1.532,-11.0,-1.0,2.0,-0.054,-1.0,3.0,-0.16,2022.0,Tennessee,Longwood,0.0
